RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4777,15649570,Taylor,515,France,Male,24,3,0.0,1,1,1,120607.98,0
4778,15752710,Kaya,726,France,Male,35,4,93515.47,2,1,0,170655.2,0
4779,15592362,Taylor,670,Spain,Male,54,4,0.0,2,0,0,125170.22,1
4780,15583665,Arslan,665,France,Female,45,10,123695.14,2,1,1,175764.13,0
4781,15778027,Lombardo,837,Germany,Female,49,10,104352.47,2,1,0,23226.95,0
4782,15713727,Smith,613,France,Female,77,6,0.0,2,1,0,17631.24,1
4783,15651508,Arslan,683,France,Female,41,10,0.0,2,1,1,21305.71,0
4784,15754711,Yilmaz,660,Germany,Male,42,9,135007.56,2,1,1,130314.14,1
4785,15776773,Yildiz,669,France,Male,25,0,137628.03,2,1,1,71845.22,0
4786,15655498,Arslan,850,Spain,Female,33,5,111200.16,2,0,0,13757.38,0
4787,15705990,Dogan,656,France,Male,44,3,127297.12,1,1,1,159689.7,0
4788,15568434,Wagner,596,France,Male,44,0,133246.34,1,1,1,167885.98,0
4789,15642230,Pirozzi,830,France,Male,49,7,117652.79,2,1,1,69868.07,0
4790,15714491,Kent,620,France,Female,38,5,0.0,1,0,1,124799.43,0
4791,15614974,Conti,496,Germany,Female,37,6,0.0,3,0,1,175731.88,1
4792,15813501,Pirozzi,579,France,Male,35,2,101694.5,1,1,1,167076.22,0
4793,15808476,Moore,530,France,Male,20,9,161022.8,2,0,0,153156.59,0
4794,15630102,Davis,477,Spain,Female,25,4,146139.44,1,1,0,37072.06,0
4795,15664787,Muller,615,France,Male,35,2,122160.52,1,1,0,73769.75,0
4796,15613071,Jones,643,France,Female,52,2,0.0,1,1,1,13342.31,0
4797,15691682,Bianchi,763,Spain,Female,38,3,110364.95,1,1,1,85580.06,0
4798,15596681,Rossi,710,Germany,Male,36,1,0.0,2,0,1,113904.4,0
4799,15663433,Ozturk,706,France,Male,36,9,0.0,2,0,0,161970.2,0
4800,15704508,Hooper,564,Spain,Male,34,2,0.0,3,0,0,23081.26,1
4801,15718655,Greco,735,Germany,Male,34,8,103135.89,2,1,1,23803.44,0
4802,15714805,Chien,784,France,Male,29,4,86936.71,2,1,1,69301.96,0
4803,15621053,Miller,688,France,Male,40,1,98781.46,2,0,1,68520.57,0
4804,15763759,Smith,691,Spain,Male,52,9,174715.59,1,1,0,179081.22,0
4805,15738630,Aydin,529,France,Female,37,8,110152.9,1,1,1,153866.22,0
4806,15753961,Jones,751,Spain,Male,64,8,0.0,2,1,0,76926.33,0
4807,15682659,Wagner,821,France,Male,41,4,113120.35,2,1,0,8233.58,1
4808,15788826,Hsia,681,France,Male,38,0,138715.79,2,0,0,59203.06,0
4809,15663161,Arslan,593,Spain,Female,44,8,0.0,2,1,1,193693.05,0
4810,15767135,Chien,634,Spain,Male,35,8,0.0,1,1,1,78312.61,0
4811,15616581,Howells,610,France,Male,20,9,0.0,1,1,0,1440.2,0
4812,15627515,Yilmaz,615,France,Female,28,0,97640.79,1,0,0,66793.62,0
4813,15697381,Yilmaz,712,Germany,Female,36,9,0.0,2,0,0,91867.2,1
4814,15704664,Conti,677,Germany,Female,62,0,131413.48,1,1,0,195030.34,1
4815,15752246,Wagner,746,France,Female,29,0,0.0,1,0,0,120551.18,0
4816,15640050,Romano,686,France,Male,31,8,145150.31,1,0,1,184393.31,0
4817,15783854,Lombardo,567,Spain,Male,31,8,0.0,2,0,0,480.16,0
4818,15648143,Romano,602,France,Male,21,4,0.0,1,1,0,80945.02,0
4819,15699240,Hsia,596,France,Female,36,8,111183.53,2,1,0,197104.61,0
4820,15798676,Arslan,632,France,Female,19,3,0.0,2,1,1,110217.82,0
4821,15700545,Howells,822,France,Female,40,1,96893.59,2,1,1,32278.47,0
4822,15736167,Hooper,838,Germany,Male,44,4,105144.74,2,1,1,96607.87,1
4823,15792847,Brown,730,France,Female,18,9,105173.16,1,0,1,38946.73,0
4824,15809337,Wagner,661,Germany,Female,77,5,0.0,1,1,0,100391.1,1
4825,15690547,Wagner,519,France,Male,23,8,0.0,1,0,0,86394.77,0
4826,15669924,Sahin,671,France,Male,26,6,92912.18,1,0,1,177696.8,0
4827,15614931,Aydin,574,Spain,Male,68,7,0.0,1,1,1,108521.25,1
4828,15700054,Romano,807,Germany,Male,22,7,149356.14,2,1,1,100351.66,0
4829,15795275,Bianchi,496,France,Female,38,1,125498.63,3,1,1,61998.71,0
4830,15687474,Schmidt,687,France,Male,42,1,0.0,1,0,0,63174.63,0
4831,15652816,Miller,566,Germany,Female,33,1,145973.34,2,1,1,183819.05,0
4832,15592521,Onio,649,Spain,Male,33,1,83287.51,1,1,1,81430.19,0
4833,15663129,Wilson,714,Germany,Male,41,7,129442.12,1,0,1,177723.09,0
4834,15624873,Arslan,748,Spain,Female,53,4,0.0,2,1,0,84243.71,1
4835,15809868,Celik,644,France,Female,38,4,121035.03,1,1,1,140403.33,0
4836,15697604,Pirozzi,723,Spain,Female,63,9,121502.55,2,0,0,183851.77,1
4837,15599946,Weber,586,France,Female,22,5,191514.78,2,1,1,176036.72,0
4838,15582543,Moore,674,France,Female,63,8,104895.94,2,0,1,125352.71,0
4839,15778377,Arslan,746,Germany,Male,32,6,94710.36,2,1,1,112002.37,0
4840,15798556,Sahin,682,France,Female,62,2,136077.65,1,1,0,2651.65,0
4841,15756443,Aydin,599,France,Male,45,4,0.0,1,1,1,174963.58,0
4842,15596660,Celik,623,France,Female,27,3,0.0,2,1,0,28304.04,0
4843,15590271,Chien,748,Germany,Female,40,7,0.0,2,1,1,69300.91,0
4844,15615194,Ozturk,545,Spain,Male,19,4,0.0,2,1,0,145909.14,0
4845,15753476,Yildiz,559,Germany,Male,29,6,0.0,2,0,0,100804.98,0
4846,15757022,Brown,708,France,Female,34,9,0.0,2,0,0,4622.38,0
4847,15775153,Fischer,608,France,Male,36,4,0.0,2,1,1,21878.38,0
4848,15589933,Taylor,511,Spain,Female,54,10,81318.92,2,1,1,148074.31,0
4849,15604002,Aydin,780,Germany,Female,31,2,0.0,2,1,1,103796.5,0
4850,15790760,Wagner,544,France,Male,28,0,104409.1,1,1,1,118039.82,0
4851,15797876,Taylor,631,France,Female,27,2,138618.04,2,1,0,18981.25,0
4852,15747118,Ozturk,591,France,Female,39,5,90549.14,2,1,0,30092.18,0
4853,15592209,Fischer,621,France,Male,47,0,0.0,1,1,0,66416.45,0
4854,15582855,Rossi,565,Germany,Male,30,3,0.0,2,1,0,12494.32,0
4855,15579597,Chien,719,Spain,Female,39,3,113413.63,2,1,0,122679.89,0
4856,15738655,Aydin,661,Spain,Female,18,3,142021.23,1,1,0,3167.79,0
4857,15777183,Jones,744,France,Female,31,2,105653.65,2,1,0,135139.42,0
4858,15723601,Romano,592,France,Female,20,5,136037.78,1,1,1,43160.33,0
4859,15631223,Rossi,850,Spain,Female,60,3,62470.66,1,0,0,109710.34,1
4860,15755030,Greco,467,France,Male,61,7,86514.84,2,0,0,58331.44,1
4861,15580482,Greco,498,Germany,Male,39,6,136856.94,1,0,1,34758.49,0
4862,15772741,Onio,818,Germany,Female,22,6,138944.08,2,1,1,165343.66,0
4863,15788661,Ferri,696,France,Male,23,8,0.0,1,1,1,85678.08,0
4864,15745280,Muller,683,France,Female,38,4,0.0,1,1,1,136490.63,0
4865,15785507,Wagner,691,France,Male,38,1,0.0,2,1,1,77078.08,0
4866,15712238,Weber,705,Germany,Male,20,7,0.0,2,0,0,9406.78,0
4867,15682786,Muller,679,France,Female,31,10,119848.44,1,1,1,186117.6,0
4868,15646313,Yildiz,557,France,Male,35,4,0.0,1,1,0,112598.14,1
4869,15796118,Pirozzi,729,France,Male,54,7,152577.4,1,1,0,13970.38,0
4870,15740011,Yilmaz,713,Spain,Female,42,7,111292.98,1,1,0,184056.94,1
4871,15613322,Wilson,787,Spain,Female,31,0,134550.91,2,1,1,158126.88,0
4872,15804933,Wilson,819,Spain,Male,56,1,51063.07,2,1,1,139672.92,0
4873,15580501,Rossi,682,Spain,Male,59,7,44444.54,1,1,0,126337.62,1
4874,15712574,Sahin,532,France,Female,46,3,172871.51,1,1,0,91758.29,1
4875,15613334,Taylor,820,France,Male,22,2,223696.28,1,0,1,184462.29,0
4876,15731779,Miller,552,France,Male,34,6,130594.92,1,0,1,80035.66,0
4877,15668859,Sahin,682,Germany,Male,31,6,166455.76,2,1,0,147319.83,0
4878,15674978,Arslan,625,Germany,Female,29,10,97923.42,2,1,1,172637.43,0
4879,15733579,Martin,609,France,Male,57,10,0.0,1,1,1,119603.48,0
4880,15754722,Lombardo,723,Spain,Female,59,0,169536.45,1,0,0,94372.48,1
4881,15660707,Davis,673,France,Male,31,5,0.0,1,0,0,27773.39,0
4882,15815106,Pirozzi,699,Germany,Female,33,7,113626.95,1,1,0,134550.87,0
4883,15690313,Wagner,572,Spain,Male,23,3,169927.14,1,1,1,68134.88,0
4884,15605796,Howells,633,Germany,Male,54,5,0.0,1,1,0,197807.31,1
4885,15567300,Kent,576,Spain,Female,50,7,84655.4,1,0,0,187676.32,0
4886,15616300,Weber,631,Germany,Male,28,8,78392.01,1,0,0,54190.16,1
4887,15738466,Wagner,639,Spain,Female,30,10,0.0,1,1,1,114103.4,0
4888,15700554,Aydin,827,Spain,Female,41,1,0.0,1,0,1,41889.37,0
4889,15650154,Weber,625,France,Male,41,4,0.0,3,1,0,132797.21,1
4890,15686039,Kaya,446,France,Female,37,6,0.0,2,1,1,193972.79,0
4891,15775222,Wagner,784,Spain,Female,49,9,0.0,2,1,0,14295.94,0
4892,15708587,Schmidt,693,Germany,Male,43,4,104484.77,1,1,0,57291.92,0
4893,15580224,Hooper,637,Germany,Male,40,0,167136.32,1,1,1,122110.36,0
4894,15577968,Muller,608,France,Female,31,3,115860.2,1,1,1,17987.6,0
4895,15686208,Miller,559,France,Male,44,10,0.0,1,1,1,123820.43,0
4896,15666765,Miller,836,France,Female,39,0,0.0,1,0,1,162431.8,0
4897,15778316,Romano,655,Spain,Male,31,10,0.0,2,0,0,95813.78,0
4898,15711439,Moore,483,France,Female,32,5,114671.9,1,1,0,29170.01,0
4899,15754908,Garcia,681,France,Male,28,2,112206.58,2,1,1,70674.3,0
4900,15711992,Taylor,766,France,Male,38,3,0.0,1,1,1,32646.38,0
4901,15652017,Chien,665,France,Female,47,3,107185.11,1,0,0,177100.81,1
4902,15730027,Dogan,563,France,Female,25,10,0.0,2,1,1,112145.35,0
4903,15721051,Muller,555,Germany,Male,32,8,106916.61,2,1,1,145546.57,0
4904,15745747,Jones,562,France,Female,47,8,0.0,3,0,1,111302.98,1
4905,15613009,Smith,796,France,Male,34,0,89632.67,1,1,0,194334.42,0
4906,15726080,Martin,643,France,Male,37,0,128144.65,1,1,0,193039.9,1
4907,15637065,Celik,489,France,Female,27,9,0.0,2,0,0,96075.19,0
4908,15763253,Bianchi,687,Spain,Female,26,3,0.0,1,1,1,19164.52,0
4909,15765323,Wagner,664,Spain,Male,31,2,0.0,1,1,0,146846.9,0
4910,15721884,Conti,607,Spain,Female,34,2,156227.3,2,1,1,136356.56,0
4911,15802365,Brown,552,Spain,Female,41,7,121764.48,1,1,1,100329.64,0
4912,15700072,Chien,548,France,Male,56,7,118532.07,1,1,0,33192.87,1
4913,15571985,Hsia,754,Spain,Female,26,3,0.0,1,0,1,165793.16,0
4914,15717243,Wagner,674,France,Male,22,6,0.0,2,1,0,20851.51,0
4915,15760116,Bianchi,696,Spain,Female,21,9,146553.53,2,1,1,48314.25,0
4916,15590998,Howells,673,Germany,Female,38,3,55799.54,2,1,0,120886.28,0
4917,15591849,Kent,681,France,Male,41,1,107614.77,1,1,0,94065.28,0
4918,15633987,Celik,605,France,Male,29,2,167968.65,1,1,1,167456.4,0
4919,15776753,Miller,630,France,Male,37,10,70529.65,1,1,0,167950.23,1
4920,15697545,Schmidt,762,France,Male,49,4,0.0,2,1,1,27507.99,0
4921,15809800,Chien,786,France,Female,33,7,142275.98,2,1,0,112663.89,0
4922,15783938,Taylor,533,Spain,Female,33,2,102347.28,2,1,0,12365.79,1
4923,15704403,Aydin,630,France,Female,25,9,0.0,2,1,1,154191.83,0
4924,15735456,Ferri,731,Germany,Male,40,2,68969.29,1,0,0,62251.22,1
4925,15648447,Wagner,831,Germany,Male,28,1,105297.03,1,0,0,159254.58,0
4926,15588302,Kaya,821,France,Female,44,8,0.0,2,1,0,117046.66,0
4927,15665381,Romano,574,France,Male,33,6,0.0,1,0,1,124797.45,0
4928,15713763,Lombardo,772,France,Male,34,10,149125.5,1,0,1,174384.52,0
4929,15611247,Ferri,656,France,Male,20,5,0.0,1,0,0,37793.63,0
4930,15621133,Conti,750,France,Female,49,8,132977.1,1,1,1,108437.24,0
4931,15569449,Miller,726,France,Female,46,5,93317.27,1,0,0,7215.8,0
4932,15749197,Yilmaz,529,France,Male,28,0,135364.4,1,1,0,150206.45,0
4933,15790548,Fischer,703,Spain,Female,44,4,125547.23,1,1,0,75427.18,1
4934,15772552,Arslan,747,Spain,Female,26,10,150424.41,2,1,0,27404.61,0
4935,15660696,Yilmaz,648,France,Female,44,10,0.0,2,1,0,60771.82,0
4936,15714058,Ozturk,626,Germany,Male,41,4,96397.58,1,1,0,176659.61,0
4937,15805891,Greco,499,Spain,Male,55,9,146996.39,2,1,1,27234.17,1
4938,15713535,Cameron,716,France,Male,41,2,99855.95,1,1,1,2687.78,0
4939,15639669,Brown,670,France,Female,27,3,0.0,1,1,1,129592.14,0
4940,15650345,Romano,561,France,Female,37,8,135727.59,2,1,0,104464.47,1
4941,15747476,Garcia,619,France,Male,33,0,110384.64,2,1,0,103423.62,0
4942,15677258,Ozturk,665,Spain,Male,54,0,122647.96,1,0,1,712.66,0
4943,15775018,Rossi,596,Spain,Male,23,2,0.0,2,1,0,103113.52,0
4944,15781718,Howells,650,Germany,Female,37,0,0.0,1,1,0,108978.99,0
4945,15574659,Miller,482,France,Male,27,6,78030.17,1,1,1,72785.84,0
4946,15746523,Miller,780,Spain,Female,58,8,0.0,1,0,1,171628.09,0
4947,15658186,Howells,652,France,Female,38,7,135579.88,2,1,0,1420.18,0
4948,15695633,Moore,544,France,Female,42,1,109773.32,1,1,0,198986.75,0
4949,15631896,Davis,414,France,Male,33,9,134122.36,1,1,0,80990.3,0
4950,15657755,Davis,749,Spain,Female,44,5,0.0,1,0,0,20898.85,0
4951,15648292,Wilson,704,Germany,Female,27,3,0.0,1,0,1,85524.75,0
4952,15578295,Hsia,670,Germany,Female,28,5,100846.63,2,0,0,85981.84,0
4953,15761385,Kaya,733,Germany,Male,54,1,84362.3,2,1,1,45186.82,0
4954,15601451,Taylor,733,France,Male,71,10,145368.82,2,0,0,136960.92,0
4955,15659646,Wilson,669,France,Male,20,5,86370.33,2,1,0,144515.2,1
4956,15613955,Smith,626,Spain,Male,30,3,0.0,1,1,0,179766.84,0
4957,15605851,Miller,610,Spain,Female,49,7,0.0,2,0,1,168010.27,0
4958,15659042,Martin,690,Germany,Male,41,3,65258.95,2,1,1,175079.86,0
4959,15795382,Miller,784,France,Female,28,8,102136.28,1,1,1,105075.66,0
4960,15801726,Lombardo,640,Spain,Female,32,5,0.0,2,1,0,39583.62,0
4961,15661121,Chien,792,France,Male,29,9,111190.84,1,1,1,98296.76,0
4962,15691983,Hsia,686,France,Male,43,5,112151.92,2,1,0,9485.74,0
4963,15812114,Smith,687,France,Male,28,7,0.0,1,1,1,186608.62,0
4964,15624408,Lombardo,850,France,Male,33,6,114100.98,1,1,1,121837.09,0
4965,15801867,Yilmaz,809,Germany,Female,46,10,0.0,1,1,0,176968.2,0
4966,15592137,Ferri,811,Germany,Male,39,9,189713.76,1,1,1,34135.46,0
4967,15622162,Aydin,573,France,Male,51,4,134402.39,2,1,0,29969.44,0
4968,15650273,Hooper,850,France,Male,28,7,0.0,2,0,0,2862.08,0
4969,15574971,Davis,642,Germany,Female,32,2,92216.91,1,0,1,102853.98,0
4970,15769624,Brown,628,France,Female,27,9,97157.86,1,1,1,150294.5,0
4971,15779545,Demir,443,France,Female,31,6,0.0,1,1,1,180029.43,0
4972,15661532,Cameron,681,France,Male,23,4,0.0,2,1,1,83626.27,0
4973,15774788,Davis,546,Spain,Male,18,9,0.0,2,1,0,114141.61,0
4974,15758818,Smith,689,Spain,Female,22,8,130002.93,1,1,0,44702.12,0
4975,15766043,Onio,538,France,Male,46,1,0.0,2,1,1,52083.66,0
4976,15766368,Yilmaz,823,Germany,Male,23,10,148050.53,1,1,1,98687.29,0
4977,15709065,Moore,703,Spain,Female,41,3,107917.42,2,0,0,188072.96,0
4978,15593404,Aydin,850,France,Female,31,0,96414.41,2,1,0,55792.95,0
4979,15796562,Yildiz,552,Spain,Male,33,3,98401.85,1,0,1,1888.75,0
4980,15717859,Yilmaz,799,France,Female,24,4,0.0,1,1,1,100833.26,0
4981,15791007,Ozturk,477,Germany,Male,30,0,0.0,2,0,1,105351.73,0
4982,15805464,Greco,670,Germany,Male,38,6,0.0,2,1,1,20629.17,0
4983,15612489,Wilson,589,France,Male,23,4,129510.54,1,0,1,73289.63,0
4984,15666231,Rossi,607,Spain,Male,29,6,137245.82,1,1,0,42479.5,0
4985,15613822,Smith,600,Germany,Male,36,5,0.0,2,1,1,119091.2,0
4986,15578436,Hooper,562,France,Female,41,5,0.0,1,1,0,173598.53,0
4987,15807291,Sahin,529,Germany,Female,33,1,87231.41,1,1,0,136189.19,0
4988,15796516,Celik,608,Spain,Female,59,9,0.0,1,0,0,153316.42,1
4989,15798626,Yilmaz,661,Spain,Female,36,6,111866.52,1,0,0,154906.6,0
4990,15786607,Pirozzi,762,Germany,Male,44,2,108755.66,2,1,0,1028.19,1
4991,15727887,Schmidt,678,France,Male,38,1,114578.62,1,1,1,100334.12,0
4992,15696230,Wagner,762,France,Male,32,10,142061.02,1,1,1,58170.57,0
4993,15813558,Greco,508,France,Male,19,5,174548.87,2,0,1,141387.96,1
4994,15703758,Garcia,608,Spain,Male,46,8,0.0,2,0,0,162740.42,0
4995,15726301,Weber,718,Spain,Male,45,5,0.0,1,1,0,41850.27,0
4996,15618633,Hsia,683,Spain,Female,58,3,101176.79,2,0,0,185388.39,0
4997,15752369,Chien,567,France,Male,32,3,69132.4,2,0,0,179258.39,0
4998,15770554,Schmidt,740,Spain,Female,66,0,189648.09,1,1,1,159411.0,0
4999,15735325,Moore,599,Spain,Male,45,6,116656.25,2,1,0,180225.25,0
5000,15690345,Yilmaz,575,Germany,Male,51,7,107423.24,1,1,0,3042.18,1
5001,15615165,Sahin,697,Spain,Female,24,1,145546.31,1,1,1,56406.85,0
5002,15574170,Hsia,651,France,Male,37,0,0.0,1,1,1,18011.42,0
5003,15722521,Ferri,600,France,Male,55,1,128000.66,2,1,0,199336.58,0
5004,15736447,Wagner,597,France,Female,24,5,194987.27,2,1,0,79848.91,0
5005,15758846,Ferri,547,France,Female,18,5,0.0,2,1,1,185051.67,0
5006,15803314,Ozturk,612,France,Male,31,6,149490.79,1,0,1,115701.53,0
5007,15690035,Miller,756,Germany,Male,59,9,0.0,1,1,1,172197.62,1
5008,15772979,Wilson,673,France,Male,53,10,95071.27,2,0,1,48806.25,0
5009,15744765,Rossi,742,France,Male,36,9,0.0,1,1,0,22334.5,0
5010,15634997,Chien,700,France,Female,29,3,0.0,2,1,1,24629.31,0
5011,15776971,Muller,591,Germany,Male,42,4,0.0,2,1,0,149873.82,0
5012,15579031,Wagner,492,Spain,Male,53,7,0.0,1,1,0,85895.62,0
5013,15715416,Miller,561,France,Female,45,2,130681.29,2,1,1,54422.34,1
5014,15800778,Conti,586,Spain,Female,55,10,111158.12,1,0,1,144582.26,1
5015,15730434,Schmidt,578,Spain,Male,55,1,141232.49,1,1,1,52085.44,0
5016,15799956,Onio,744,Germany,Female,41,5,0.0,1,1,1,172694.02,0
5017,15579739,Wagner,743,Germany,Female,45,8,150508.02,3,1,1,16255.59,0
5018,15698798,Bianchi,850,Germany,Male,38,1,112835.06,2,1,1,64257.64,0
5019,15760845,Kaya,577,Spain,Male,20,10,141592.0,2,0,0,57612.87,0
5020,15726273,Romano,803,France,Female,39,1,0.0,1,1,1,182785.85,0
5021,15785825,Yildiz,803,Spain,Male,24,2,122658.06,2,1,0,92738.33,0
5022,15681345,Bianchi,628,France,Male,23,4,0.0,2,1,0,123037.73,0
5023,15736344,Weber,695,France,Female,49,7,0.0,1,1,1,173712.91,0
5024,15670637,Chien,769,Germany,Male,30,3,90128.31,2,1,0,145999.18,0
5025,15783721,Jones,644,Spain,Male,34,6,0.0,1,0,1,81279.26,0
5026,15595561,Demir,637,Spain,Male,26,3,113058.23,1,1,0,85967.07,0
5027,15629228,Schmidt,590,Spain,Male,28,3,69832.42,1,1,1,179700.93,0
5028,15589888,Fischer,423,Germany,Female,35,5,0.0,1,1,0,146402.25,0
5029,15741218,Taylor,657,Germany,Male,40,3,115026.05,4,1,1,18899.74,1
5030,15623881,Weber,582,Spain,Male,35,5,0.0,1,1,0,149273.75,0
5031,15644981,Cameron,547,France,Female,42,4,133805.62,1,1,1,36881.91,0
5032,15774851,Hsia,691,France,Female,46,2,0.0,1,0,0,161262.61,0
5033,15655742,Kaya,511,France,Male,21,4,180398.23,1,1,1,113075.21,0
5034,15602157,Kent,727,Germany,Male,43,4,147322.47,1,0,0,136544.44,0
5035,15570943,Moore,696,Germany,Male,39,5,0.0,2,1,1,123509.17,0
5036,15622373,Schmidt,612,Spain,Female,39,7,129900.44,2,0,1,65329.75,0
5037,15794362,Lombardo,644,France,Male,25,3,113513.4,1,1,1,179419.26,0
5038,15702848,Miller,536,Spain,Male,32,6,105416.22,2,1,0,194417.34,0
5039,15814398,Bianchi,722,Germany,Female,44,4,146483.75,1,0,1,133145.2,1
5040,15619481,Yilmaz,668,Spain,Female,24,8,0.0,1,1,0,43958.97,0
5041,15653566,Pirozzi,675,France,Female,70,6,115040.48,1,0,0,69903.37,0
5042,15606500,Demir,698,Germany,Male,49,3,136361.94,2,0,0,4187.7,1
5043,15665291,Chien,588,Spain,Female,27,2,92767.42,1,0,0,90555.17,0
5044,15706523,Miller,504,Germany,Male,33,4,139429.66,2,1,1,165905.72,0
5045,15767724,Kaya,742,France,Female,23,3,92232.23,1,0,0,130537.32,0
5046,15657720,Moore,716,France,Male,18,6,126159.86,2,1,0,56367.69,0
5047,15758575,Greco,599,France,Female,49,2,133373.98,1,1,1,2487.82,0
5048,15722233,Aydin,689,France,Female,35,9,159629.39,2,0,0,59468.66,1
5049,15638650,Brown,771,Germany,Female,39,9,58308.0,1,1,0,13601.18,0
5050,15793742,Ozturk,759,Germany,Female,37,6,168182.18,1,1,1,148862.62,0
5051,15674257,Celik,596,Germany,Male,45,7,156478.89,1,1,0,186652.69,1
5052,15603447,Dogan,507,France,Male,27,3,0.0,1,0,0,46201.18,0
5053,15806365,Ferri,524,France,Male,76,6,0.0,1,1,1,64872.51,1
5054,15794049,Cameron,620,Spain,Female,45,0,152099.7,1,1,0,125715.79,0
5055,15578085,Fischer,790,Spain,Male,47,1,176707.67,1,0,0,22005.97,0
5056,15791313,Hooper,580,Germany,Male,40,5,112073.89,2,1,0,141445.63,1
5057,15802534,Weber,593,Germany,Male,27,1,163776.01,1,1,0,104329.68,1
5058,15772963,Davis,591,Spain,Female,33,10,0.0,1,0,1,196341.88,0
5059,15629447,Lombardo,599,Spain,Male,32,8,0.0,2,1,0,20296.07,0
5060,15723515,Aydin,649,Germany,Male,52,7,0.0,1,0,0,15243.06,1
5061,15700255,Fischer,527,France,Male,28,9,0.0,2,0,0,26743.58,0
5062,15720730,Celik,754,France,Male,37,4,0.0,1,1,1,101150.26,0
5063,15719805,Hooper,636,Germany,Male,24,9,0.0,2,1,1,116918.52,0
5064,15725497,Sahin,850,France,Male,45,0,140776.24,2,1,1,86261.89,0
5065,15694195,Arslan,537,France,Female,29,8,114282.39,2,1,1,120075.26,0
5066,15738317,Davis,803,France,Male,18,1,63034.34,2,1,1,164313.53,0
5067,15697346,Fischer,784,Spain,Female,46,1,0.0,1,1,0,174771.06,0
5068,15569821,Kaya,610,France,Male,50,8,86916.31,2,1,1,31619.75,0
5069,15574521,Smith,612,Spain,Male,64,7,0.0,2,1,0,83805.83,0
5070,15805213,Garcia,562,Spain,Female,35,3,146118.11,2,0,0,20202.92,0
5071,15793003,Wagner,563,Germany,Female,40,1,0.0,1,1,1,68565.24,1
5072,15712095,Conti,650,France,Male,36,3,75725.61,2,1,1,135411.68,0
5073,15609346,Bianchi,652,Spain,Male,33,5,0.0,2,1,1,98549.43,0
5074,15761058,Hsia,496,Germany,Male,48,2,0.0,2,0,0,15964.13,0
5075,15601522,Garcia,850,France,Female,32,10,0.0,1,1,0,35784.51,0
5076,15660017,Howells,625,Germany,Male,45,9,0.0,2,1,1,124668.48,0
5077,15648162,Celik,656,France,Male,18,4,0.0,1,0,0,35367.64,1
5078,15568800,Yildiz,590,Germany,Male,29,3,121430.72,1,1,1,147139.76,0
5079,15767444,Arslan,624,Spain,Male,49,2,0.0,3,1,0,163387.53,1
5080,15693129,Smith,616,Germany,Female,37,1,93671.06,1,1,0,62735.74,0
5081,15644760,Moore,650,Spain,Male,51,0,0.0,1,1,0,168710.28,1
5082,15692492,Greco,649,France,Female,37,4,111599.7,2,1,0,47772.29,0
5083,15565701,Schmidt,727,Spain,Male,48,9,195797.08,2,1,1,170733.33,0
5084,15674943,Davis,672,Spain,Female,29,7,0.0,1,1,0,112651.68,1
5085,15695590,Arslan,718,France,Female,45,0,0.0,2,1,0,21261.95,1
5086,15650626,Muller,649,Spain,Male,43,4,109170.37,1,1,0,179632.83,0
5087,15773287,Smith,672,Spain,Male,36,3,82325.6,2,1,0,80042.74,0
5088,15628154,Rossi,627,France,Male,48,8,184454.03,1,1,1,395.61,0
5089,15600155,Taylor,746,Spain,Female,50,5,99030.89,2,0,1,75960.01,0
5090,15697581,Ferri,681,France,Male,46,7,157907.7,1,1,1,86233.05,0
5091,15787510,Lombardo,635,France,Female,48,0,148950.32,2,1,0,135955.72,1
5092,15659516,Jones,632,France,Female,43,3,0.0,2,1,0,66892.19,0
5093,15577356,Moore,640,France,Male,26,3,74666.09,2,1,0,154607.92,0
5094,15808173,Chien,653,France,Female,39,9,0.0,2,0,0,198412.72,0
5095,15676770,Smith,645,France,Female,36,8,110012.71,2,1,1,52013.04,0
5096,15608930,Demir,596,Spain,Female,41,0,120581.37,3,1,1,2920.21,0
5097,15719597,Brown,723,France,Male,50,1,125097.48,1,1,0,161056.81,1
5098,15645613,Celik,729,Spain,Male,47,8,32508.53,2,1,0,85737.63,1
5099,15800138,Fischer,821,France,Male,46,3,117917.45,1,1,0,109947.84,0
5100,15639187,Yilmaz,592,France,Male,18,5,0.0,2,1,1,121943.58,0
5101,15703228,Jones,714,Spain,Male,36,4,67253.38,2,0,1,74916.83,0
5102,15701522,Pirozzi,467,France,Female,33,3,144527.9,1,1,1,175335.97,1
5103,15626308,Ferri,730,France,Male,44,1,113492.43,2,1,1,165003.98,0
5104,15690515,Schmidt,510,Spain,Male,54,4,0.0,2,1,0,168039.01,0
5105,15592967,Schmidt,556,France,Male,41,8,0.0,1,1,0,76044.65,0
5106,15726629,Brown,682,France,Female,24,6,119483.38,1,1,1,158295.91,0
5107,15755272,Muller,590,Germany,Male,37,1,160889.33,2,1,0,132407.97,0
